audiofile,survey_file_name,min.avg_H,min.avg_S,min.avg_T,max.avg_H,max.avg_S,max.avg_T,titi_over_thresh,titi_over_thresh_and_howler_under_thresh,titi_over_thresh_and_over_howler,PrimateSpecies,CallDistance
HARPIA_20140207_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/7 Feb 2014/HARPIA_20140207_073000.wav",0.39999999999999997,-5.34,-2.948,7.52,6.346666666666667,1.47,0,0,0,2,3
HARPIA_20140207_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/7 Feb 2014/HARPIA_20140207_074500.wav",-0.37,-2.5533333333333332,-2.164,3.72,3.7199999999999998,0.368,0,0,0,0,NA
HARPIA_20140207_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/7 Feb 2014/HARPIA_20140207_080000.wav",-0.405,-2.4633333333333334,-1.922,3.46,2.7533333333333334,0.774,0,0,0,0,NA
HARPIA_20140208_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_054500.wav",-0.58,-3.4366666666666665,-1.294,2.45,2.5666666666666664,3.584,0,0,0,0,NA
HARPIA_20140208_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_060000.wav",-1.6150000000000002,-3.3166666666666664,-1.906,5.785,2.626666666666667,1.168,0,0,0,2,2
HARPIA_20140208_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_061500.wav",-1.28,-1.56,-0.498,0.45,2,0.84,0,0,0,0,NA
HARPIA_20140208_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_063000.wav",-1.315,-1.6633333333333333,-0.444,0.22499999999999998,1.82,0.846,0,0,0,0,NA
HARPIA_20140208_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_064500.wav",-1.73,-1.99,-0.502,0.635,1.9166666666666667,0.97,0,0,0,2,3
HARPIA_20140208_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_070000.wav",-1.0550000000000002,-1.7233333333333332,-0.61,0.825,2.046666666666667,0.78,0,0,0,2,3
HARPIA_20140208_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_071500.wav",-1.02,-1.7766666666666666,-0.728,0.82,2.02,0.702,0,0,0,2,4
HARPIA_20140208_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_073000.wav",-1.6549999999999998,-1.6566666666666667,-0.634,1.5299999999999998,1.8133333333333332,0.966,0,0,0,2,3
HARPIA_20140208_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_074500.wav",-1.6549999999999998,-1.6633333333333333,-0.48,0.18999999999999997,1.9566666666666668,1.034,0,0,0,0,NA
HARPIA_20140208_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/8 Feb 2014/HARPIA_20140208_080000.wav",-1.23,-1.7633333333333332,-0.52,0.26,1.93,0.736,0,0,0,0,NA
HARPIA_20140209_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_054500.wav",-0.135,-4.423333333333334,-2.086,6.375,4.156666666666666,4.94,1,0,0,2,3
HARPIA_20140209_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_060000.wav",2.455,-3.33,-2.542,7.725,3.9033333333333333,0.06,0,0,0,2,2
HARPIA_20140209_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_061500.wav",2.865,-3.7666666666666666,-3.0300000000000002,8.57,2.85,-0.508,0,0,0,2,2
HARPIA_20140209_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_063000.wav",2.5549999999999997,-4.18,-3.048,8.42,4.373333333333333,0.41200000000000003,0,0,0,2,3
HARPIA_20140209_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_064500.wav",1.43,-2.2066666666666666,-2.352,3.825,2.3433333333333333,0.41000000000000003,0,0,0,2,4
HARPIA_20140209_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_070000.wav",1.2550000000000001,-3.263333333333333,-2.334,7.5649999999999995,2.993333333333333,0.6900000000000001,0,0,0,2,3
HARPIA_20140209_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_071500.wav",-1.525,-3.41,-2.044,2.92,4.433333333333334,2.024,0,0,0,2,4
HARPIA_20140209_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_073000.wav",-0.16999999999999998,-2.6766666666666667,-2.314,5.27,3.756666666666667,0.69,0,0,0,2,3
HARPIA_20140209_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_074500.wav",-1.45,-3.76,-2.392,5.300000000000001,5.716666666666667,2.17,0,0,0,2,3
HARPIA_20140209_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 200/9 Feb 2014/HARPIA_20140209_080000.wav",-4.27,-5.536666666666667,-2.374,4.34,4.630000000000001,3.894,0,0,0,2,3
HARPIA_20140210_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_054500.wav",-1.5150000000000001,-1.7633333333333334,0.08,0.56,2.0166666666666666,1.462,0,0,0,2,4
HARPIA_20140210_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_060000.wav",-1.505,-2.08,-0.12,0.41000000000000003,2.93,1.774,0,0,0,0,NA
HARPIA_20140210_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_061500.wav",-1.5150000000000001,-1.7666666666666666,0.064,0.515,2.0933333333333333,1.53,0,0,0,0,NA
HARPIA_20140210_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_063000.wav",-1.525,-1.71,0.1,0.0049999999999999906,1.92,1.5,0,0,0,0,NA
HARPIA_20140210_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_064500.wav",-1.5,-1.6533333333333333,0.158,0.11,1.9433333333333334,1.476,0,0,0,0,NA
HARPIA_20140210_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_070000.wav",-1.275,-1.75,0.112,0.42,1.87,1.424,0,0,0,0,NA
HARPIA_20140210_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_071500.wav",-1.45,-1.98,-0.064,0.01999999999999999,2.46,1.65,0,0,0,0,NA
HARPIA_20140210_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_073000.wav",-1.51,-1.9733333333333334,-1.222,0.33999999999999997,2.1833333333333336,1.4,0,0,0,0,NA
HARPIA_20140210_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_074500.wav",-1.435,-1.8566666666666665,0.02400000000000001,0.08499999999999999,2.1033333333333335,1.422,0,0,0,0,NA
HARPIA_20140210_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/10 Feb 2014/HARPIA_20140210_080000.wav",-3.23,-2.2533333333333334,-0.23199999999999998,0.09000000000000001,3.14,1.6500000000000001,0,0,0,0,NA
HARPIA_20140211_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_054500.wav",-1.435,-2.0166666666666666,0.01999999999999999,0.21,2.1266666666666665,1.418,0,0,0,0,NA
HARPIA_20140211_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_060000.wav",-0.73,-2.0533333333333332,-0.932,4.775,2.966666666666667,1.334,0,0,0,2,3
HARPIA_20140211_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_061500.wav",-1.04,-2.06,-1.822,2.82,2.1533333333333333,1.44,0,0,0,2,4
HARPIA_20140211_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_063000.wav",-2.23,-2.1433333333333335,-0.192,0.46499999999999997,3.0533333333333337,1.808,0,0,0,0,NA
HARPIA_20140211_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_064500.wav",-1.07,-1.8633333333333335,-0.368,0.995,2.203333333333333,1.432,0,0,0,2,4
HARPIA_20140211_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_070000.wav",-1.005,-1.9633333333333334,-0.368,0.925,2.21,1.378,0,0,0,0,NA
HARPIA_20140211_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_071500.wav",-1.03,-2.0533333333333332,-0.398,0.915,2.1933333333333334,1.294,0,0,0,0,NA
HARPIA_20140211_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_073000.wav",-1.075,-2.0266666666666664,-0.442,1.085,2.203333333333333,1.31,0,0,0,0,NA
HARPIA_20140211_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_074500.wav",-0.815,-1.9866666666666668,-0.502,1.21,2.2333333333333334,1.17,0,0,0,0,NA
HARPIA_20140211_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/11 Feb 2014/HARPIA_20140211_080000.wav",-0.85,-2.256666666666667,-0.6900000000000001,1.2850000000000001,2.66,1.452,0,0,0,0,NA
HARPIA_20140212_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_054500.wav",-1.865,-2.9166666666666665,-0.62,1.145,3.4166666666666665,2.194,0,0,0,0,NA
HARPIA_20140212_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_060000.wav",-0.235,-2.453333333333333,-1.3519999999999999,5.24,3.3333333333333335,1.034,0,0,0,2,3
HARPIA_20140212_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_061500.wav",0.615,-2.4166666666666665,-3.124,6.105,2.6766666666666667,1.008,0,0,0,2,3
HARPIA_20140212_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_063000.wav",-0.215,-2.0533333333333332,-0.78,3.3,2.05,1.12,0,0,0,0,NA
HARPIA_20140212_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_064500.wav",-0.23,-1.98,-1.042,2.365,2.3033333333333332,1.1280000000000001,0,0,0,0,NA
HARPIA_20140212_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_070000.wav",-0.58,-2.026666666666667,-2.634,1.815,2.29,1.234,0,0,0,0,NA
HARPIA_20140212_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_071500.wav",-0.29000000000000004,-2.2199999999999998,-0.972,2.915,2.5266666666666664,1.1280000000000001,0,0,0,0,NA
HARPIA_20140212_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_073000.wav",-0.06,-2.4899999999999998,-1.108,2.2,2.4333333333333336,1.096,0,0,0,0,NA
HARPIA_20140212_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_074500.wav",0.165,-2.5700000000000003,-1.198,2.62,2.543333333333333,0.97,0,0,0,0,NA
HARPIA_20140212_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/12 Feb 2014/HARPIA_20140212_080000.wav",-1.315,-5.426666666666667,-2.248,2.815,5.24,2.616,0,0,0,0,NA
HARPIA_20140213_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_054500.wav",0.855,-2.3200000000000003,-1.73,4.615,2.42,1.0819999999999999,0,0,0,2,4
HARPIA_20140213_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_060000.wav",2.9450000000000003,-6.97,-3.196,9.545,8.043333333333333,4.854,1,0,0,2,2
HARPIA_20140213_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_061500.wav",1.035,-3.3200000000000003,-4.088,6.645,3.6666666666666665,0.402,0,0,0,2,4
HARPIA_20140213_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_063000.wav",0.69,-2.37,-2.84,4.385,3.5466666666666664,0.536,0,0,0,0,NA
HARPIA_20140213_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_064500.wav",1.05,-2.31,-2.396,4.645,2.723333333333333,0.526,0,0,0,0,NA
HARPIA_20140213_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_070000.wav",-0.62,-2.6766666666666667,-3.31,4.32,2.9966666666666666,0.984,0,0,0,0,NA
HARPIA_20140213_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_071500.wav",-0.6749999999999999,-2.966666666666667,-3.372,3.85,3.29,2.314,0,0,0,0,NA
HARPIA_20140213_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_073000.wav",-0.8650000000000001,-3.3299999999999996,-4.184,4.54,3.26,2.9779999999999998,0,0,0,0,NA
HARPIA_20140213_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_074500.wav",-1.005,-2.6566666666666667,-3.7479999999999998,4.595,3.77,1.3679999999999999,0,0,0,0,NA
HARPIA_20140213_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/7, 400/13 Feb 2014/HARPIA_20140213_080000.wav",-0.015000000000000013,-2.9566666666666666,-2.618,5.9399999999999995,4.016666666666667,2.504,0,0,0,0,NA
HARPIA_20140214_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_054500.wav",0.20500000000000002,-3.1966666666666663,-2.3,3.365,3.506666666666667,2.488,0,0,0,0,NA
HARPIA_20140214_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_060000.wav",2.685,-5.336666666666666,-3.52,9.305,3.96,-0.15000000000000002,0,0,0,2,2
HARPIA_20140214_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_061500.wav",-0.42000000000000004,-5.6866666666666665,-3.75,8.59,5.366666666666667,2.674,0,0,0,2,2
HARPIA_20140214_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_063000.wav",1.63,-3.97,-3.056,6.970000000000001,6.1433333333333335,1.724,0,0,0,2,3
HARPIA_20140214_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_064500.wav",1.88,-2.4033333333333333,-1.962,4.76,5.95,0.76,0,0,0,0,NA
HARPIA_20140214_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_070000.wav",0.84,-2.5633333333333335,-2.56,3.98,2.58,0.214,0,0,0,0,NA
HARPIA_20140214_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_071500.wav",-2.7199999999999998,-3.473333333333333,-2.342,3.105,3.9766666666666666,1.804,0,0,0,0,NA
HARPIA_20140214_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_073000.wav",-0.435,-5.166666666666667,-2.964,7.76,8.27,2.262,0,0,0,2,3
HARPIA_20140214_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_074500.wav",-0.4650000000000001,-5.636666666666667,-3.972,7.745,8.45,4.148,1,0,0,2,3
HARPIA_20140214_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/14 Feb 2014/HARPIA_20140214_080000.wav",-0.06,-4.59,-2.87,4.574999999999999,9.113333333333333,3.37,0,0,0,0,NA
HARPIA_20140215_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_054500.wav",-0.605,-2.65,-2.04,2.715,2.6866666666666665,0.9179999999999999,0,0,0,2,4
HARPIA_20140215_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_060000.wav",2.9299999999999997,-10.813333333333333,-4.958,11.52,12.806666666666667,7.6899999999999995,1,0,0,2,1
HARPIA_20140215_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_061500.wav",0.735,-2.8533333333333335,-2.676,4.92,3.3033333333333332,0.40800000000000003,0,0,0,2,3
HARPIA_20140215_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_063000.wav",-0.915,-4.19,-2.148,3.23,5.6433333333333335,2.296,0,0,0,0,NA
HARPIA_20140215_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_064500.wav",0.275,-2.776666666666667,-1.772,3.16,3.2933333333333334,1.01,0,0,0,0,NA
HARPIA_20140215_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_070000.wav",-0.22,-2.3666666666666667,-2.796,2.835,3.0033333333333334,0.852,0,0,0,0,NA
HARPIA_20140215_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_071500.wav",-1.165,-2.9433333333333334,-1.652,2.5,4.093333333333334,1.076,0,0,0,0,NA
HARPIA_20140215_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_073000.wav",-0.845,-2.8766666666666665,-2.404,3.2199999999999998,4.553333333333334,0.668,0,0,0,0,NA
HARPIA_20140215_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_074500.wav",-2.51,-3.5366666666666666,-2.872,2.76,4.8,2.9939999999999998,0,0,0,0,NA
HARPIA_20140215_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/4, 600/15 Feb 2014/HARPIA_20140215_080000.wav",-0.7150000000000001,-2.8433333333333333,-3.024,2.895,3.3933333333333335,0.9299999999999999,0,0,0,0,NA
HARPIA_20140216_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_054500.wav",0.615,-2.123333333333333,-2.33,3.64,1.7833333333333334,-0.388,0,0,0,2,4
HARPIA_20140216_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_060000.wav",2.56,-6.316666666666666,-3.444,10.83,7.726666666666667,2.488,0,0,0,2,2
HARPIA_20140216_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_061500.wav",1.42,-5.046666666666667,-3.016,8.645,4.243333333333333,0.504,0,0,0,2,2
HARPIA_20140216_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_063000.wav",1.26,-2.06,-1.85,4.155,2.15,0.11999999999999998,0,0,0,0,NA
HARPIA_20140216_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_064500.wav",0.82,-2.1133333333333333,-1.49,3.625,2.0166666666666666,0.342,0,0,0,0,NA
HARPIA_20140216_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_070000.wav",0.475,-1.9533333333333334,-1.5959999999999999,3.04,1.92,0.744,0,0,0,0,NA
HARPIA_20140216_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_071500.wav",0.29000000000000004,-2.09,-2.1599999999999997,3.715,1.7433333333333334,1.334,0,0,0,0,NA
HARPIA_20140216_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_073000.wav",-0.6100000000000001,-2.79,-2.482,3.45,2.256666666666667,2.44,0,0,0,0,NA
HARPIA_20140216_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_074500.wav",0.345,-2.1166666666666667,-1.92,3.3449999999999998,2.1133333333333333,1.6199999999999999,0,0,0,0,NA
HARPIA_20140216_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/16 Feb 2014/HARPIA_20140216_080000.wav",0,-2.46,-1.938,3.8449999999999998,2.33,1.84,0,0,0,0,NA
HARPIA_20140217_054500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_054500.wav",1.245,-2.203333333333333,-2.254,5.15,1.8666666666666667,0.08800000000000001,0,0,0,2,4
HARPIA_20140217_060000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_060000.wav",3.095,-2.91,-2.952,6.42,2.5833333333333335,-0.066,0,0,0,2,4
HARPIA_20140217_061500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_061500.wav",-0.495,-3.966666666666667,-2.98,5.855,4.883333333333334,2.45,0,0,0,0,NA
HARPIA_20140217_063000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_063000.wav",-1.73,-4.526666666666666,-2.576,4.3,5.243333333333333,2.784,0,0,0,0,NA
HARPIA_20140217_064500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_064500.wav",-0.915,-3.1233333333333335,-1.968,3.455,4.28,1.484,0,0,0,0,NA
HARPIA_20140217_070000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_070000.wav",-1.28,-3.986666666666667,-2.036,3.115,5.64,3.102,0,0,0,0,NA
HARPIA_20140217_071500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_071500.wav",0.65,-2.7333333333333334,-2.168,2.96,2.04,-0.334,0,0,0,0,NA
HARPIA_20140217_073000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_073000.wav",0.825,-2.7933333333333334,-2.5580000000000003,4.63,2.1533333333333333,-0.238,0,0,0,0,NA
HARPIA_20140217_074500.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_074500.wav",0.8400000000000001,-2.75,-2.152,3.545,1.8233333333333333,-0.07200000000000001,0,0,0,0,NA
HARPIA_20140217_080000.wav,"E:/For Sun - Full test dataset/Harpia 2014/9, 800/17 Feb 2014/HARPIA_20140217_080000.wav",0.665,-2.2333333333333334,-1.914,4.07,2.1066666666666665,-0.126,0,0,0,0,NA
HARPIA_20150207_054500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_054500.wav",1.1,-3.6466666666666665,-2.618,7.79,3.9533333333333336,0.552,0,0,0,2,3
HARPIA_20150207_060000.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_060000.wav",2.23,-3.42,-3.626,7.585000000000001,4.486666666666666,0.53,0,0,0,2,3
HARPIA_20150207_061500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_061500.wav",1.835,-3.56,-3.194,8.02,4.556666666666667,0.498,0,0,0,2,3
HARPIA_20150207_063000.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_063000.wav",0.85,-2.3,-2.18,3.715,3.73,0.682,0,0,0,0,NA
HARPIA_20150207_064500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_064500.wav",0.43,-2.223333333333333,-1.992,2.685,3.87,0.294,0,0,0,0,NA
HARPIA_20150207_070000.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_070000.wav",0.735,-2.586666666666667,-1.8840000000000001,3.5549999999999997,4.093333333333334,0.218,0,0,0,0,NA
HARPIA_20150207_071500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_071500.wav",-2.195,-3.3966666666666665,-2.31,3.6599999999999997,5.233333333333333,2.688,0,0,0,0,NA
HARPIA_20150207_073000.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_073000.wav",0.355,-2.42,-2.242,2.79,3.4,0.33,0,0,0,0,NA
HARPIA_20150207_074500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_074500.wav",0.4,-3.2533333333333334,-2.07,3.8049999999999997,4.816666666666666,0.8200000000000001,0,0,0,0,NA
HARPIA_20150207_080000.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/7 feb 2015/HARPIA_20150207_080000.wav",0.59,-2.2066666666666666,-1.956,3.87,2.5166666666666666,0.178,0,0,0,0,NA
HARPIA_20150208_054500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_054500.wav",0.705,-2.62,-1.35,3.405,3.9533333333333336,0.688,0,0,0,0,NA
HARPIA_20150208_060000.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_060000.wav",-0.2250000000000001,-4.833333333333333,-2.55,7.83,6.523333333333333,4.734,1,0,0,2,4
HARPIA_20150208_061500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_061500.wav",-0.8049999999999999,-3.3233333333333333,-2.648,5.1850000000000005,8.61,3.166,0,0,0,0,NA
HARPIA_20150208_063000.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_063000.wav",0.5800000000000001,-3.033333333333333,-2.2359999999999998,6.550000000000001,5.326666666666667,1.628,0,0,0,2,4
HARPIA_20150208_064500.wav,"E:/For Sun - Full test dataset/Harpia 2015/3, -50/8 feb 2015/HARPIA_20150208_064500.wav",-1.495,-3.5733333333333333,-2.122,4.055,7.46,3.58,0,0,0,0,NA
