audiofile,min.avg_H,min.avg_S,min.avg_T,max.avg_H,max.avg_S,max.avg_T,titi_over_thresh,titi_over_thresh_and_howler_under_thresh,titi_over_thresh_and_over_howler,PrimateSpecies_dist_1-4,PrimateSpecies_dist_1-3,CallDistance
HARPIA_20170212_063000.wav,-0.715,-3.06,-2.537142857,4.815,3.93,1.114285714,0,0,0,2,2,4
PUMA_20130303_071500.wav,-0.38,-8.01,-4.058571429,4.805,7.173333333,2.604285714,0,0,0,0,0,NA
HARPIA_20170221_061500.wav,0.6,-2.79,-2.614285714,4.8,5.053333333,0.952857143,0,0,0,2,2,4
HARPIA_20160201_061500.wav,-3.255,-6.006666667,-3.03,4.78,11.73,3.631428571,0,0,0,1,1,2
HARPIA_20140211_060000.wav,-0.73,-2.053333333,-0.924285714,4.775,2.966666667,1.382857143,0,0,0,2,2,3
HARPIA_20170213_074500.wav,1.94,-2.25,-2.705714286,4.765,2.74,0.204285714,0,0,0,0,0,NA
HARPIA_20140214_064500.wav,1.88,-2.403333333,-1.93,4.76,5.95,0.912857143,0,0,0,0,0,NA
HARPIA_20130223_061500.wav,0.055,-2.24,-2.608571429,4.735,2.376666667,0.534285714,0,0,0,0,0,NA
HARPIA_20170213_073000.wav,0.455,-3.106666667,-2.968571429,4.7,2.96,0.024285714,0,0,0,0,0,NA
PUMA_20160214_060000.wav,0.655,-3.133333333,-3.062857143,4.695,3.686666667,0.337142857,0,0,0,2,2,4
HARPIA_20130210_064500.wav,-6.405,-3.126666667,-5.242857143,4.685,7.323333333,1.458571429,0,0,0,0,0,NA
HARPIA_20170219_061500.wav,0.31,-3.68,-2.261428571,4.68,5.07,1.062857143,0,0,0,2,2,4
HARPIA_20160201_054500.wav,1.835,-2.41,-2.284285714,4.675,2.35,-0.088571429,0,0,0,2,2,4
HARPIA_20150218_054500.wav,2.03,-2.36,-2.064285714,4.67,1.676666667,-0.4,0,0,0,0,0,NA
PUMA_20150214_061500.wav,1.435,-2.463333333,-3.738571429,4.67,2.633333333,-0.265714286,0,0,0,2,2,4
HARPIA_20140213_064500.wav,1.05,-2.31,-2.24,4.645,2.723333333,0.714285714,0,0,0,0,0,NA
HARPIA_20140217_073000.wav,0.825,-2.793333333,-2.578571429,4.63,2.153333333,-0.062857143,0,0,0,0,0,NA
PUMA_20170219_061500.wav,0.4,-3.03,-2.182857143,4.63,3.32,0.841428571,0,0,0,2,2,4
PUMA_20150218_063000.wav,1.875,-2.74,-3.372857143,4.625,2.19,-0.007142857,0,0,0,0,0,NA
PUMA_20140207_064500.wav,0.025,-4.076666667,-2.32,4.625,8.67,3.154285714,0,0,0,1,0,4
HARPIA_20140213_054500.wav,0.855,-2.32,-1.702857143,4.615,2.42,1.042857143,0,0,0,2,2,4
HARPIA_20140213_074500.wav,-1.005,-2.656666667,-3.654285714,4.595,3.77,1.294285714,0,0,0,0,0,NA
PUMA_20140205_074500.wav,-0.51,-3.98,-2.19,4.595,5.33,2.712857143,0,0,0,1,0,4
HARPIA_20170220_060000.wav,1.455,-2.336666667,-2.674285714,4.58,3.613333333,0.398571429,0,0,0,2,2,4
HARPIA_20140214_080000.wav,-0.06,-4.59,-2.734285714,4.575,9.113333333,3.531428571,0,0,0,0,0,NA
PUMA_20170215_060000.wav,1.71,-2.76,-2.657142857,4.57,2.383333333,0.128571429,0,0,0,0,0,NA
PUMA_20170219_074500.wav,0.44,-3.93,-1.91,4.57,3.293333333,0.875714286,0,0,0,2,2,4
HARPIA_20160128_063000.wav,0.095,-4.756666667,-3.371428571,4.56,5.31,3.73,0,0,0,1,0,4
HARPIA_20130208_073000.wav,-1.135,-3.963333333,-3.18,4.555,4.733333333,1.507142857,0,0,0,0,0,NA
HARPIA_20160128_070000.wav,0.655,-2.27,-2.491428571,4.555,2.776666667,-0.007142857,0,0,0,0,0,NA
HARPIA_20130210_060000.wav,2.18,-1.97,-2.992857143,4.545,2.52,-0.49,0,0,0,0,0,NA
HARPIA_20140213_073000.wav,-0.865,-3.33,-4.187142857,4.54,3.26,2.525714286,0,0,0,0,0,NA
HARPIA_20140204_063000.wav,1.31,-2.586666667,-1.794285714,4.54,2.876666667,0.357142857,0,0,0,2,2,4
PUMA_20150219_060000.wav,1.64,-2.353333333,-2.577142857,4.535,2.08,-0.048571429,0,0,0,2,2,4
PUMA_20130303_061500.wav,-0.35,-6.5,-3.832857143,4.53,8.093333333,2.505714286,0,0,0,1,0,4
HARPIA_20160126_074500.wav,0.685,-2.546666667,-2.608571429,4.525,2.71,-0.457142857,0,0,0,0,0,NA
HARPIA_20140205_074500.wav,0.99,-3.366666667,-2.568571429,4.52,3.48,0.115714286,0,0,0,0,0,NA
PUMA_20160210_080000.wav,-1.88,-3.243333333,-3.422857143,4.52,2.273333333,2.305714286,0,0,0,0,0,NA
PUMA_20170213_063000.wav,-0.61,-4.703333333,-2.195714286,4.515,9.883333333,3.115714286,0,0,0,0,0,NA
HARPIA_20160126_080000.wav,0.76,-3.02,-2.755714286,4.51,3.103333333,0.364285714,0,0,0,0,0,NA
HARPIA_20130214_061500.wav,1.57,-2.403333333,-3.122857143,4.5,2.44,-0.637142857,0,0,0,2,2,4
HARPIA_20140207_063000.wav,-0.54,-3.893333333,-2.145714286,4.495,3.14,2.407142857,0,0,0,0,0,NA
HARPIA_20150208_073000.wav,-1.71,-5.8,-1.701428571,4.485,11.03333333,5.741428571,1,0,1,1,1,3
PUMA_20160213_063000.wav,-1.505,-4.743333333,-2.818571429,4.465,5.656666667,1.925714286,0,0,0,0,0,NA
PUMA_20140214_070000.wav,1.55,-2.276666667,-1.552857143,4.455,1.99,0.115714286,0,0,0,0,0,NA
HARPIA_20170212_074500.wav,0.31,-3.416666667,-2.818571429,4.45,4.046666667,0.274285714,0,0,0,0,0,NA
PUMA_20140207_073000.wav,-0.095,-4.13,-1.948571429,4.45,8.023333333,2.082857143,0,0,0,0,0,NA
HARPIA_20170213_071500.wav,-1.28,-3.163333333,-3.048571429,4.445,3.413333333,0.212857143,0,0,0,1,0,4
PUMA_20170224_060000.wav,-3.21,-6.23,-2.822857143,4.405,14.15666667,3.532857143,0,0,0,2,2,4
HARPIA_20160128_073000.wav,-1.345,-3.903333333,-4.372857143,4.395,5.11,1.92,0,0,0,0,0,NA
HARPIA_20140213_063000.wav,0.69,-2.37,-2.815714286,4.385,3.546666667,0.614285714,0,0,0,0,0,NA
HARPIA_20160128_071500.wav,-1.955,-3.203333333,-2.984285714,4.385,8.126666667,3.321428571,0,0,0,0,0,NA
PUMA_20140205_071500.wav,-1.455,-3.306666667,-1.865714286,4.375,6.133333333,3.074285714,0,0,0,1,0,4
PUMA_20140207_070000.wav,-3.57,-4.673333333,-2.957142857,4.365,10.46666667,4.92,1,0,1,0,0,NA
HARPIA_20160127_073000.wav,1.305,-2.44,-2.484285714,4.36,2.81,-0.105714286,0,0,0,2,2,4
HARPIA_20160201_071500.wav,0.36,-3.266666667,-3.735714286,4.35,4.133333333,0.662857143,0,0,0,0,0,NA
PUMA_20140205_073000.wav,0.33,-3.536666667,-1.838571429,4.35,5.773333333,2.691428571,0,0,0,1,0,4
HARPIA_20160128_054500.wav,1.415,-2.143333333,-1.762857143,4.345,1.653333333,-0.042857143,0,0,0,0,0,NA
HARPIA_20160130_070000.wav,-1.205,-2.936666667,-3.108571429,4.345,3.743333333,1.384285714,0,0,0,0,0,NA
PUMA_20160223_071500.wav,-0.365,-3.376666667,-3.078571429,4.345,2.713333333,0.012857143,0,0,0,0,0,NA
HARPIA_20140209_080000.wav,-4.27,-5.536666667,-2.551428571,4.34,4.63,3.571428571,0,0,0,2,2,3
PUMA_20130303_073000.wav,0.865,-6.57,-3.467142857,4.335,5.953333333,2.06,0,0,0,2,2,4
HARPIA_20160201_064500.wav,0.145,-3.743333333,-2.711428571,4.33,3.79,0.428571429,0,0,0,0,0,NA
PUMA_20170219_063000.wav,-0.74,-4.273333333,-2.007142857,4.33,4.426666667,1.754285714,0,0,0,2,2,4
HARPIA_20140207_070000.wav,0.4,-2.853333333,-2.161428571,4.32,3.63,1.968571429,0,0,0,0,0,NA
HARPIA_20140213_070000.wav,-0.62,-2.676666667,-3.211428571,4.32,2.996666667,1.038571429,0,0,0,0,0,NA
PUMA_20150218_064500.wav,-0.73,-4.066666667,-2.791428571,4.315,6.79,1.768571429,0,0,0,0,0,NA
HARPIA_20160201_070000.wav,0.19,-3.59,-2.928571429,4.31,2.81,0.188571429,0,0,0,0,0,NA
PUMA_20150214_070000.wav,1.2,-2.76,-2.34,4.31,2.216666667,0.167142857,0,0,0,2,2,4
HARPIA_20140217_063000.wav,-1.73,-4.526666667,-2.551428571,4.3,5.243333333,2.655714286,0,0,0,0,0,NA
HARPIA_20130215_054500.wav,0.93,-2.526666667,-1.798571429,4.295,2.1,0.064285714,0,0,0,2,2,4
PUMA_20150210_060000.wav,-2.55,-3.093333333,-2.495714286,4.295,2.466666667,1.275714286,0,0,0,2,2,4
HARPIA_20160126_054500.wav,0.815,-2.573333333,-2.592857143,4.28,2.97,0.744285714,0,0,0,0,0,NA
HARPIA_20160201_063000.wav,1.45,-2.213333333,-1.995714286,4.28,2.916666667,0.77,0,0,0,0,0,NA
HARPIA_20160128_064500.wav,-0.31,-3.69,-3.098571429,4.265,6.19,2.38,0,0,0,1,0,4
PUMA_20130302_063000.wav,0.155,-5.1,-3.225714286,4.255,6.656666667,2.212857143,0,0,0,0,0,NA
HARPIA_20170217_070000.wav,-0.025,-5.033333333,-3.201428571,4.255,8.103333333,2.737142857,0,0,0,1,0,4
HARPIA_20170220_061500.wav,1.46,-2.443333333,-2.037142857,4.25,3.19,0.447142857,0,0,0,2,2,4
HARPIA_20130212_070000.wav,0.855,-3.006666667,-2.147142857,4.245,2.12,0.411428571,0,0,0,0,0,NA
HARPIA_20160129_064500.wav,1.495,-2.18,-2.305714286,4.24,3.08,0.222857143,0,0,0,0,0,NA
HARPIA_20130208_074500.wav,-0.4,-3.49,-2.79,4.22,5.383333333,1.442857143,0,0,0,0,0,NA
PUMA_20140214_054500.wav,0.89,-2.64,-1.502857143,4.2,1.86,1.048571429,0,0,0,2,2,4
HARPIA_20150216_060000.wav,-0.245,-2.516666667,-3.174285714,4.195,1.966666667,1.161428571,0,0,0,2,2,4
HARPIA_20130214_064500.wav,1.265,-2.843333333,-3.374285714,4.19,4.16,-0.227142857,0,0,0,2,2,4
HARPIA_20150208_070000.wav,0.725,-2.796666667,-2.088571429,4.185,5.05,1.064285714,0,0,0,0,0,NA
HARPIA_20160130_054500.wav,0.725,-2.863333333,-1.701428571,4.185,8.003333333,1.517142857,0,0,0,0,0,NA
HARPIA_20140205_073000.wav,0.53,-2.45,-3.261428571,4.175,3.29,0.124285714,0,0,0,0,0,NA
PUMA_20150210_054500.wav,0.87,-3.593333333,-2.721428571,4.175,4.12,1.201428571,0,0,0,0,0,NA
HARPIA_20150210_070000.wav,0.4,-2.74,-1.985714286,4.17,2.67,0.2,0,0,0,0,0,NA
PUMA_20170217_073000.wav,1.615,-2.52,-2.425714286,4.165,1.943333333,-0.282857143,0,0,0,0,0,NA
HARPIA_20160129_070000.wav,0.19,-2.66,-2.835714286,4.16,2.816666667,0.121428571,0,0,0,0,0,NA
HARPIA_20140216_063000.wav,1.26,-2.06,-1.765714286,4.155,2.15,0.208571429,0,0,0,0,0,NA
HARPIA_20150212_063000.wav,0.435,-4.343333333,-2.321428571,4.155,4.91,1.477142857,0,0,0,0,0,NA
HARPIA_20160130_073000.wav,1.39,-2.176666667,-1.782857143,4.155,2.586666667,0.46,0,0,0,0,0,NA
PUMA_20170213_080000.wav,1.73,-2.57,-2.964285714,4.15,2.353333333,-0.35,0,0,0,0,0,NA
PUMA_20170215_061500.wav,-2.095,-2.983333333,-2.332857143,4.15,5.06,2.38,0,0,0,0,0,NA
HARPIA_20170217_071500.wav,-1.265,-4.81,-3.21,4.15,6.21,1.702857143,0,0,0,3,0,4
PUMA_20150213_060000.wav,0.475,-3.2,-3.747142857,4.145,3.233333333,0.652857143,0,0,0,0,0,NA
PUMA_20150208_073000.wav,-1.99,-3.943333333,-3.93,4.145,5.82,1.714285714,0,0,0,1,0,4
HARPIA_20140204_071500.wav,0.515,-2.776666667,-1.887142857,4.14,3.363333333,0.771428571,0,0,0,0,0,NA
HARPIA_20150210_071500.wav,0.555,-2.62,-1.99,4.125,3.523333333,0.637142857,0,0,0,0,0,NA
PUMA_20140209_054500.wav,-0.225,-2.316666667,-2.298571429,4.125,2.696666667,0.734285714,0,0,0,0,0,NA
PUMA_20170215_054500.wav,0.55,-2.573333333,-2.397142857,4.125,2.856666667,0.35,0,0,0,0,0,NA
HARPIA_20170212_080000.wav,-0.4,-2.98,-2.295714286,4.115,4.03,1.234285714,0,0,0,0,0,NA
HARPIA_20160126_070000.wav,0.75,-2.89,-2.067142857,4.11,3.83,0.57,0,0,0,0,0,NA
PUMA_20150215_054500.wav,-3.305,-3.5,-2.222857143,4.1,5.656666667,3.325714286,0,0,0,0,0,NA
PUMA_20160223_074500.wav,0.825,-2.883333333,-2.378571429,4.095,2.98,-0.012857143,0,0,0,0,0,NA
PUMA_20160213_064500.wav,-0.45,-3.333333333,-3.571428571,4.085,4.063333333,0.815714286,0,0,0,2,2,4
HARPIA_20130215_070000.wav,-1.74,-2.356666667,-1.741428571,4.075,1.863333333,1.151428571,0,0,0,0,0,NA
HARPIA_20140217_080000.wav,0.665,-2.233333333,-1.812857143,4.07,2.106666667,0.148571429,0,0,0,0,0,NA
HARPIA_20150213_080000.wav,-0.215,-3.31,-2.894285714,4.07,3.933333333,0.517142857,0,0,0,0,0,NA
HARPIA_20170217_064500.wav,1.03,-2.13,-1.841428571,4.07,2.143333333,0.234285714,0,0,0,0,0,NA
HARPIA_20130212_071500.wav,-0.1,-2.693333333,-2.748571429,4.065,2.693333333,0.602857143,0,0,0,0,0,NA
HARPIA_20150208_064500.wav,-1.495,-3.573333333,-2.064285714,4.055,7.46,3.728571429,0,0,0,0,0,NA
HARPIA_20160204_073000.wav,-0.925,-4.93,-2.71,4.055,7.13,4.374285714,1,0,1,1,1,3
PUMA_20170213_064500.wav,1.1,-2.423333333,-2.448571429,4.04,3.796666667,0.518571429,0,0,0,0,0,NA
HARPIA_20140204_073000.wav,0.945,-2.596666667,-1.922857143,4.035,3.18,0.334285714,0,0,0,0,0,NA
HARPIA_20160129_073000.wav,0.56,-3.136666667,-3.745714286,4.035,3.47,0.435714286,0,0,0,0,0,NA
HARPIA_20160203_064500.wav,0.465,-2.723333333,-2.745714286,4.03,5.03,0.56,0,0,0,0,0,NA
HARPIA_20130213_061500.wav,0.705,-2.643333333,-3.671428571,4.025,3.46,0.182857143,0,0,0,2,2,4
HARPIA_20130212_060000.wav,1.68,-2.073333333,-3.182857143,4.015,1.77,-0.077142857,0,0,0,0,0,NA
HARPIA_20160203_071500.wav,-2.745,-4.77,-3.045714286,4.015,6.616666667,2.25,0,0,0,3,0,4
PUMA_20130303_070000.wav,0.57,-3.66,-2.554285714,4.01,5.726666667,1.904285714,0,0,0,0,0,NA
HARPIA_20160203_063000.wav,1.385,-2.62,-3.261428571,4.005,2.593333333,0.121428571,0,0,0,0,0,NA
PUMA_20140214_063000.wav,1.945,-1.976666667,-1.901428571,4.005,1.533333333,-0.178571429,0,0,0,0,0,NA
HARPIA_20140204_080000.wav,1.38,-2.44,-2.064285714,3.995,2.72,-0.008571429,0,0,0,0,0,NA
HARPIA_20140206_074500.wav,-0.875,-2.313333333,-2.122857143,3.995,2.096666667,1.587142857,0,0,0,0,0,NA
HARPIA_20160201_080000.wav,1.19,-2.373333333,-2.598571429,3.995,2.456666667,-0.24,0,0,0,0,0,NA
HARPIA_20170221_073000.wav,0.57,-2.473333333,-2.285714286,3.995,3.126666667,0.997142857,0,0,0,0,0,NA
PUMA_20160225_080000.wav,-1.215,-3.383333333,-4.02,3.995,3.15,0.36,0,0,0,0,0,NA
HARPIA_20140204_054500.wav,0.205,-2.9,-2.102857143,3.985,3.103333333,0.698571429,0,0,0,0,0,NA
HARPIA_20140214_070000.wav,0.84,-2.563333333,-2.471428571,3.98,2.58,0.315714286,0,0,0,0,0,NA
PUMA_20160213_073000.wav,-0.635,-5.17,-3.23,3.98,5.796666667,3.285714286,0,0,0,0,0,NA
PUMA_20170223_061500.wav,-1.43,-4.246666667,-2.788571429,3.98,8.666666667,4.527142857,1,1,1,1,1,3
PUMA_20160223_070000.wav,-0.725,-3.86,-2.285714286,3.975,4.23,0.76,0,0,0,0,0,NA
HARPIA_20150213_071500.wav,-0.55,-2.703333333,-2.051428571,3.965,2.35,1.697142857,0,0,0,0,0,NA
PUMA_20150213_071500.wav,-2.675,-3.81,-2.835714286,3.965,5.176666667,2.288571429,0,0,0,0,0,NA
PUMA_20160223_073000.wav,1.42,-2.256666667,-2.264285714,3.96,1.486666667,-0.337142857,0,0,0,0,0,NA
HARPIA_20160130_063000.wav,0.56,-2.576666667,-1.761428571,3.95,2.376666667,1.104285714,0,0,0,0,0,NA
PUMA_20170217_070000.wav,0.6,-2.52,-2.284285714,3.945,1.973333333,-0.08,0,0,0,0,0,NA
HARPIA_20150213_063000.wav,0.88,-2.1,-2.33,3.94,2.483333333,0.408571429,0,0,0,0,0,NA
PUMA_20150213_070000.wav,-0.415,-3.72,-2.794285714,3.93,5.46,1.954285714,0,0,0,0,0,NA
PUMA_20160214_061500.wav,1.165,-2.9,-2.792857143,3.93,3.25,0.328571429,0,0,0,0,0,NA
HARPIA_20160129_071500.wav,0.535,-2.746666667,-3.635714286,3.915,2.863333333,0.117142857,0,0,0,0,0,NA
HARPIA_20130215_063000.wav,0.005,-2.543333333,-3.268571429,3.91,3.28,0.69,0,0,0,0,0,NA
PUMA_20160214_080000.wav,0.11,-2.763333333,-1.721428571,3.905,4.023333333,0.684285714,0,0,0,0,0,NA
PUMA_20160215_054500.wav,-0.01,-2.133333333,-1.58,3.905,2.673333333,0.404285714,0,0,0,2,2,4
HARPIA_20150214_071500.wav,-0.51,-2.866666667,-2.342857143,3.9,3.683333333,0.965714286,0,0,0,0,0,NA
PUMA_20170217_064500.wav,0.065,-2.896666667,-2.167142857,3.9,3.41,0.802857143,0,0,0,0,0,NA
PUMA_20150208_071500.wav,-2.28,-4.136666667,-1.901428571,3.9,4.833333333,2.275714286,0,0,0,1,0,4
PUMA_20170219_064500.wav,-1.135,-2.123333333,-1.172857143,3.9,3.6,1.251428571,0,0,0,2,2,4
HARPIA_20170212_071500.wav,-0.86,-5.12,-3.407142857,3.895,5.626666667,1.71,0,0,0,2,2,4
HARPIA_20130208_064500.wav,-3.445,-4.556666667,-3.608571429,3.89,5.913333333,2.048571429,0,0,0,1,0,4
PUMA_20150216_080000.wav,-0.88,-2.743333333,-2.282857143,3.88,4.923333333,1.945714286,0,0,0,0,0,NA
HARPIA_20150207_080000.wav,0.59,-2.206666667,-1.83,3.87,2.516666667,0.334285714,0,0,0,0,0,NA
HARPIA_20160201_073000.wav,0.91,-3.413333333,-2.88,3.87,2.723333333,-0.095714286,0,0,0,0,0,NA
PUMA_20160225_064500.wav,-0.445,-3.703333333,-1.815714286,3.87,4.83,1.138571429,0,0,0,0,0,NA
PUMA_20150213_073000.wav,0.425,-2.316666667,-1.912857143,3.865,2.766666667,0.964285714,0,0,0,0,0,NA
HARPIA_20160130_071500.wav,-0.305,-4.496666667,-2.427142857,3.855,4.723333333,2.337142857,0,0,0,0,0,NA
HARPIA_20130212_073000.wav,-3.19,-4.7,-3.611428571,3.85,4.95,2.632857143,0,0,0,0,0,NA
HARPIA_20140213_071500.wav,-0.675,-2.966666667,-3.621428571,3.85,3.29,1.774285714,0,0,0,0,0,NA
HARPIA_20140216_080000.wav,0,-2.46,-2.251428571,3.845,2.33,1.667142857,0,0,0,0,0,NA
PUMA_20160214_054500.wav,0.795,-2.663333333,-1.862857143,3.84,3.136666667,0.4,0,0,0,2,2,4
HARPIA_20150213_074500.wav,0.37,-2.616666667,-2.135714286,3.83,2.906666667,0.864285714,0,0,0,0,0,NA
HARPIA_20160127_080000.wav,0.685,-2.936666667,-2.398571429,3.83,4.57,-0.021428571,0,0,0,0,0,NA
HARPIA_20170220_080000.wav,0.895,-2.43,-2.165714286,3.83,3.313333333,0.077142857,0,0,0,2,2,4
HARPIA_20150210_061500.wav,0.895,-2.783333333,-2.391428571,3.825,1.833333333,-0.061428571,0,0,0,0,0,NA
HARPIA_20170212_064500.wav,0.375,-2.726666667,-2.378571429,3.825,3.116666667,0.437142857,0,0,0,0,0,NA
HARPIA_20140209_064500.wav,1.43,-2.206666667,-2.265714286,3.825,2.343333333,0.497142857,0,0,0,2,2,4
HARPIA_20130212_061500.wav,-0.36,-2.84,-3.66,3.82,2.816666667,0.304285714,0,0,0,0,0,NA
HARPIA_20130214_080000.wav,-0.445,-3.816666667,-2.415714286,3.81,6.92,0.775714286,0,0,0,0,0,NA
HARPIA_20150207_074500.wav,0.4,-3.253333333,-2.12,3.805,4.816666667,0.967142857,0,0,0,0,0,NA
PUMA_20160223_080000.wav,-0.415,-2.713333333,-3.502857143,3.805,3.256666667,0.287142857,0,0,0,0,0,NA
PUMA_20160215_060000.wav,0.375,-2.303333333,-1.735714286,3.805,2.483333333,0.447142857,0,0,0,2,2,4
PUMA_20140210_074500.wav,-1.255,-3.133333333,-1.921428571,3.795,3.25,1.394285714,0,0,0,0,0,NA
HARPIA_20130208_063000.wav,-2.77,-4.28,-3.31,3.79,5.673333333,1.242857143,0,0,0,0,0,NA
HARPIA_20160130_064500.wav,1.035,-2.49,-1.91,3.79,2.793333333,0.912857143,0,0,0,1,0,4
PUMA_20160225_073000.wav,0.91,-3.41,-2.018571429,3.785,3.556666667,0.922857143,0,0,0,0,0,NA
HARPIA_20150217_071500.wav,-0.67,-3.143333333,-2.191428571,3.785,5.11,2.81,0,0,0,2,2,4
HARPIA_20150210_060000.wav,0.18,-2.816666667,-2.325714286,3.78,3.26,0.02,0,0,0,0,0,NA
PUMA_20150218_080000.wav,1.025,-2.433333333,-2.488571429,3.78,2.156666667,-0.252857143,0,0,0,0,0,NA
PUMA_20150214_060000.wav,0.51,-2.026666667,-2.502857143,3.775,2.146666667,0.308571429,0,0,0,0,0,NA
PUMA_20150218_074500.wav,1.07,-2.486666667,-3.347142857,3.775,1.8,-0.25,0,0,0,0,0,NA
PUMA_20150214_071500.wav,1.24,-2.523333333,-2.377142857,3.77,2.306666667,-0.048571429,0,0,0,0,0,NA
PUMA_20160214_071500.wav,-0.605,-3.346666667,-2.005714286,3.765,4.11,1.181428571,0,0,0,0,0,NA
PUMA_20140213_054500.wav,1.065,-2.07,-1.53,3.76,1.616666667,0.191428571,0,0,0,0,0,NA
HARPIA_20160201_074500.wav,-0.555,-2.99,-2.537142857,3.745,2.883333333,0.122857143,0,0,0,0,0,NA
PUMA_20170213_070000.wav,0.73,-2.803333333,-2.28,3.74,4.066666667,0.772857143,0,0,0,0,0,NA
HARPIA_20140207_074500.wav,-0.37,-2.553333333,-2.191428571,3.72,3.72,0.672857143,0,0,0,0,0,NA
HARPIA_20150208_080000.wav,-0.255,-2.74,-2.307142857,3.72,3.416666667,1.018571429,0,0,0,0,0,NA
HARPIA_20140216_071500.wav,0.29,-2.09,-2.482857143,3.715,1.743333333,0.992857143,0,0,0,0,0,NA
HARPIA_20150207_063000.wav,0.85,-2.3,-2.008571429,3.715,3.73,0.824285714,0,0,0,0,0,NA
HARPIA_20130214_070000.wav,0.61,-2.693333333,-3.27,3.715,3.733333333,0.08,0,0,0,2,2,4
HARPIA_20160129_080000.wav,0.605,-3.16,-3.495714286,3.71,3.733333333,0.418571429,0,0,0,0,0,NA
PUMA_20140214_073000.wav,1.33,-2.016666667,-1.715714286,3.7,1.61,0.05,0,0,0,0,0,NA
PUMA_20160214_063000.wav,1.33,-2.69,-2.262857143,3.7,4.01,0.378571429,0,0,0,0,0,NA
HARPIA_20150218_074500.wav,-0.065,-3.29,-3.021428571,3.68,7.433333333,1.451428571,0,0,0,0,0,NA
PUMA_20160225_063000.wav,0.14,-3.766666667,-2.084285714,3.68,4.313333333,1.085714286,0,0,0,2,2,4
HARPIA_20170221_063000.wav,-2.415,-3.606666667,-2.678571429,3.675,4.66,1.732857143,0,0,0,0,0,NA
HARPIA_20150210_080000.wav,0.94,-2.813333333,-2.5,3.67,2.723333333,0.291428571,0,0,0,0,0,NA
HARPIA_20170220_054500.wav,0.43,-2.473333333,-2.181428571,3.67,2.266666667,0.262857143,0,0,0,2,2,4
HARPIA_20160131_063000.wav,-0.25,-3.89,-2.597142857,3.665,4.45,2.241428571,0,0,0,0,0,NA
HARPIA_20170221_064500.wav,-0.47,-3.346666667,-1.844285714,3.665,4.323333333,1.197142857,0,0,0,0,0,NA
PUMA_20150218_054500.wav,0.125,-2.52,-1.924285714,3.665,3.006666667,0.561428571,0,0,0,2,2,4
HARPIA_20150207_071500.wav,-2.195,-3.396666667,-2.184285714,3.66,5.233333333,2.874285714,0,0,0,0,0,NA
HARPIA_20130208_071500.wav,-2.91,-4.483333333,-2.781428571,3.64,4.903333333,3.13,0,0,0,0,0,NA
PUMA_20140209_071500.wav,-1.96,-4.966666667,-1.925714286,3.64,7.74,6.38,1,1,1,1,1,3
HARPIA_20140216_054500.wav,0.615,-2.123333333,-2.182857143,3.64,1.783333333,-0.251428571,0,0,0,2,2,4
HARPIA_20160128_074500.wav,-8.8,-6.613333333,-3.668571429,3.635,8.176666667,5.042857143,1,1,1,0,0,NA
HARPIA_20130214_073000.wav,0.38,-2.806666667,-2.261428571,3.635,3.806666667,0.152857143,0,0,0,2,2,4
HARPIA_20130222_073000.wav,-1.38,-2.833333333,-1.797142857,3.63,2.73,1.467142857,0,0,0,0,0,NA
HARPIA_20140216_064500.wav,0.82,-2.113333333,-1.535714286,3.625,2.016666667,0.335714286,0,0,0,0,0,NA
PUMA_20150213_080000.wav,-3.1,-3.42,-2.41,3.625,4.746666667,1.867142857,0,0,0,0,0,NA
HARPIA_20170220_070000.wav,0.2,-2.64,-1.604285714,3.62,3.193333333,0.605714286,0,0,0,0,0,NA
PUMA_20150218_073000.wav,-0.325,-3.306666667,-3.044285714,3.615,3.886666667,0.721428571,0,0,0,0,0,NA
PUMA_20160214_064500.wav,0.815,-3.576666667,-2.04,3.605,4.076666667,0.787142857,0,0,0,0,0,NA
HARPIA_20160127_074500.wav,1.485,-2.336666667,-2.228571429,3.595,2.773333333,0.052857143,0,0,0,0,0,NA
HARPIA_20170221_070000.wav,0.62,-3.01,-2.097142857,3.595,4.26,0.932857143,0,0,0,0,0,NA
PUMA_20170217_071500.wav,-0.65,-2.936666667,-2.094285714,3.59,2.723333333,0.604285714,0,0,0,0,0,NA
HARPIA_20150213_073000.wav,-5.35,-4.666666667,-1.938571429,3.58,6.31,3.531428571,0,0,0,0,0,NA
PUMA_20160214_073000.wav,0.765,-2.54,-1.71,3.575,2.803333333,0.548571429,0,0,0,0,0,NA
PUMA_20160225_071500.wav,0.575,-3.77,-1.787142857,3.57,3.463333333,1.307142857,0,0,0,0,0,NA
PUMA_20150208_074500.wav,-1.965,-3.656666667,-3.945714286,3.56,4.27,1.347142857,0,0,0,1,0,4
HARPIA_20150207_070000.wav,0.735,-2.586666667,-1.715714286,3.555,4.093333333,0.491428571,0,0,0,0,0,NA
PUMA_20140207_054500.wav,1.2,-2.496666667,-1.598571429,3.555,2.58,0.365714286,0,0,0,0,0,NA
PUMA_20150210_080000.wav,-0.855,-2.79,-1.981428571,3.555,2.38,1.128571429,0,0,0,0,0,NA
HARPIA_20140217_074500.wav,0.84,-2.75,-1.987142857,3.545,1.823333333,0.105714286,0,0,0,0,0,NA
PUMA_20150213_064500.wav,-0.225,-3.236666667,-2.11,3.545,3.8,1.238571429,0,0,0,0,0,NA
